INSERT INTO `Event` VALUES(0, 'Event testowy nr 0', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(917, 'Event testowy nr 917', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(918, 'Event testowy nr 918', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(919, 'Event testowy nr 919', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(920, 'Event testowy nr 920', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(921, 'Event testowy nr 921', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(922, 'Event testowy nr 922', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(923, 'Event testowy nr 923', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(924, 'Event testowy nr 924', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(925, 'Event testowy nr 925', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(926, 'Event testowy nr 926', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(927, 'Event testowy nr 927', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(928, 'Event testowy nr 928', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(929, 'Event testowy nr 929', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(930, 'Event testowy nr 930', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(931, 'Event testowy nr 931', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(932, 'Event testowy nr 932', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(933, 'Event testowy nr 933', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(934, 'Event testowy nr 934', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(935, 'Event testowy nr 935', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(936, 'Event testowy nr 936', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(937, 'Event testowy nr 937', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(938, 'Event testowy nr 938', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(939, 'Event testowy nr 939', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(940, 'Event testowy nr 940', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(941, 'Event testowy nr 941', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(942, 'Event testowy nr 942', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(943, 'Event testowy nr 943', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(944, 'Event testowy nr 944', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(945, 'Event testowy nr 945', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(946, 'Event testowy nr 946', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(947, 'Event testowy nr 947', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(948, 'Event testowy nr 948', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(949, 'Event testowy nr 949', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(950, 'Event testowy nr 950', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(951, 'Event testowy nr 951', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(952, 'Event testowy nr 952', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(953, 'Event testowy nr 953', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(954, 'Event testowy nr 954', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(955, 'Event testowy nr 955', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(956, 'Event testowy nr 956', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(957, 'Event testowy nr 957', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(958, 'Event testowy nr 958', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(959, 'Event testowy nr 959', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(960, 'Event testowy nr 960', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(961, 'Event testowy nr 961', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(962, 'Event testowy nr 962', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(963, 'Event testowy nr 963', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(964, 'Event testowy nr 964', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(965, 'Event testowy nr 965', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(966, 'Event testowy nr 966', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(967, 'Event testowy nr 967', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(968, 'Event testowy nr 968', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(969, 'Event testowy nr 969', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(970, 'Event testowy nr 970', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(971, 'Event testowy nr 971', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(972, 'Event testowy nr 972', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(973, 'Event testowy nr 973', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(974, 'Event testowy nr 974', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(975, 'Event testowy nr 975', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(976, 'Event testowy nr 976', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(977, 'Event testowy nr 977', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(978, 'Event testowy nr 978', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(979, 'Event testowy nr 979', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(980, 'Event testowy nr 980', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(981, 'Event testowy nr 981', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(982, 'Event testowy nr 982', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(983, 'Event testowy nr 983', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(984, 'Event testowy nr 984', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(985, 'Event testowy nr 985', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(986, 'Event testowy nr 986', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(987, 'Event testowy nr 987', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(988, 'Event testowy nr 988', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(989, 'Event testowy nr 989', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(990, 'Event testowy nr 990', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(991, 'Event testowy nr 991', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(992, 'Event testowy nr 992', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(993, 'Event testowy nr 993', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(994, 'Event testowy nr 994', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(995, 'Event testowy nr 995', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(996, 'Event testowy nr 996', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(997, 'Event testowy nr 997', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(998, 'Event testowy nr 998', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(999, 'Event testowy nr 999', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
